gsw_path,s1_path,block_id,group_id,window_index,window,water,not_water,no_data,dataset,water_tag,data_split
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_12d1356222185_lat_-15d2114901062-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_12d1356222185_lat_-15d2114901062-201508.tif,block_12_-15,group_12.14_-15.21,2,"(256, 0, 256, 256)",0.152984619140625,0.8407135009765625,0.0063018798828125,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_27d0813471318_lat_-33d5101381592-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_27d0813471318_lat_-33d5101381592-201512.tif,block_27_-33,group_27.08_-33.51,3,"(256, 256, 256, 256)",0.2606201171875,0.7391510009765625,0.0002288818359375,africa_mtn,high,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_23d1532094538_lat_-13d6948159531-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_23d1532094538_lat_-13d6948159531-201509.tif,block_23_-13,group_23.15_-13.69,2,"(256, 0, 256, 256)",0.1145477294921875,0.8851776123046875,0.000274658203125,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_19d5039691817_lat_-33d3768948436-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_19d5039691817_lat_-33d3768948436-201512.tif,block_19_-33,group_19.5_-33.38,3,"(256, 256, 256, 256)",0.0176544189453125,0.9823455810546876,0.0,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-8d2154195521_lat_11d1919339630-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-8d2154195521_lat_11d1919339630-201511.tif,block_-8_11,group_-8.22_11.19,0,"(0, 0, 256, 256)",0.054718017578125,0.945281982421875,0.0,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-0d1345276738_lat_7d6625656962-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-0d1345276738_lat_7d6625656962-201504.tif,block_-0_7,group_-0.13_7.66,3,"(256, 256, 256, 256)",0.0513458251953125,0.9439849853515624,0.004669189453125,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_20d2271962156_lat_-4d3410013297-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_20d2271962156_lat_-4d3410013297-201504.tif,block_20_-4,group_20.23_-4.34,0,"(0, 0, 256, 256)",0.3367919921875,0.6588592529296875,0.0043487548828125,africa,high,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d5576987912_lat_-28d9039685400-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_29d5576987912_lat_-28d9039685400-201512.tif,block_29_-28,group_29.56_-28.9,1,"(0, 256, 256, 256)",0.010406494140625,0.9893646240234376,0.0002288818359375,africa_mtn,low,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_4d6302768768_lat_14d2533331982-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_4d6302768768_lat_14d2533331982-201510.tif,block_4_14,group_4.63_14.25,3,"(256, 256, 256, 256)",0.0387725830078125,0.9612274169921876,0.0,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-13d5719011460_lat_9d6293662149-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_-13d5719011460_lat_9d6293662149-201512.tif,block_-13_9,group_-13.57_9.63,1,"(0, 256, 256, 256)",0.01678466796875,0.98321533203125,0.0,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_23d1311140785_lat_-15d4698016223-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_23d1311140785_lat_-15d4698016223-201509.tif,block_23_-15,group_23.13_-15.47,0,"(0, 0, 256, 256)",0.1511993408203125,0.8488006591796875,0.0,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_5d4471318675_lat_8d9904210424-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_5d4471318675_lat_8d9904210424-201512.tif,block_5_8,group_5.45_8.99,1,"(0, 256, 256, 256)",0.268890380859375,0.731109619140625,0.0,africa,high,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_27d3972075633_lat_-33d3280349954-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_27d3972075633_lat_-33d3280349954-201511.tif,block_27_-33,group_27.4_-33.33,1,"(0, 256, 256, 256)",0.0664215087890625,0.9261474609375,0.0074310302734375,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-15d8745225931_lat_15d8211527253-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-15d8745225931_lat_15d8211527253-201512.tif,block_-15_15,group_-15.87_15.82,2,"(256, 0, 256, 256)",0.124847412109375,0.875152587890625,0.0,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_18d5023876122_lat_-33d8844228630-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_18d5023876122_lat_-33d8844228630-201503.tif,block_18_-33,group_18.5_-33.88,0,"(0, 0, 256, 256)",0.4555816650390625,0.5290374755859375,0.015380859375,africa,high,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_23d6726543071_lat_-29d0708723491-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_23d6726543071_lat_-29d0708723491-201509.tif,block_23_-29,group_23.67_-29.07,0,"(0, 0, 256, 256)",0.05755615234375,0.94207763671875,0.0003662109375,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_27d5543382189_lat_-33d1968605483-201508.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_27d5543382189_lat_-33d1968605483-201508.tif,block_27_-33,group_27.55_-33.2,2,"(256, 0, 256, 256)",0.016082763671875,0.978485107421875,0.00543212890625,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_32d3564937318_lat_-2d4165871622-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_32d3564937318_lat_-2d4165871622-201512.tif,block_32_-2,group_32.36_-2.42,0,"(0, 0, 256, 256)",0.29443359375,0.7051544189453125,0.0004119873046875,africa_mtn,high,train
gs://surface-water-public/data/v1/jrc/africa_small/GSW_lon_-12d1681881006_lat_13d1909742265-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa_small/GSW_lon_-12d1681881006_lat_13d1909742265-201511.tif,block_-12_13,group_-12.17_13.19,2,"(256, 0, 256, 256)",0.10888671875,0.89111328125,0.0,africa_small,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-13d3477290971_lat_9d4694743945-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_-13d3477290971_lat_9d4694743945-201512.tif,block_-13_9,group_-13.35_9.47,3,"(256, 256, 256, 256)",0.0162506103515625,0.9837493896484376,0.0,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-15d1974407376_lat_11d5660028387-201512.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_-15d1974407376_lat_11d5660028387-201512.tif,block_-15_11,group_-15.2_11.57,2,"(256, 0, 256, 256)",0.1384429931640625,0.8615570068359375,0.0,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_19d3487333210_lat_-33d3356334100-201507.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_19d3487333210_lat_-33d3356334100-201507.tif,block_19_-33,group_19.35_-33.34,3,"(256, 256, 256, 256)",0.0511627197265625,0.947662353515625,0.0011749267578125,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_small/GSW_lon_-15d9320790971_lat_15d9432594689-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa_small/GSW_lon_-15d9320790971_lat_15d9432594689-201503.tif,block_-15_15,group_-15.93_15.94,1,"(0, 256, 256, 256)",0.44134521484375,0.5540924072265625,0.0045623779296875,africa_small,high,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_35d3298378015_lat_11d0019983826-201501.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_35d3298378015_lat_11d0019983826-201501.tif,block_35_11,group_35.33_11.0,2,"(256, 0, 256, 256)",0.0229949951171875,0.9767303466796876,0.000274658203125,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_29d5108924144_lat_-28d7064428746-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_29d5108924144_lat_-28d7064428746-201511.tif,block_29_-28,group_29.51_-28.71,0,"(0, 0, 256, 256)",0.473968505859375,0.526031494140625,0.0,africa,high,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-14d9775890913_lat_11d5742600851-201503.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_-14d9775890913_lat_11d5742600851-201503.tif,block_-14_11,group_-14.98_11.57,2,"(256, 0, 256, 256)",0.0082855224609375,0.9917144775390624,0.0,africa_mtn,low,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_28d4097980307_lat_-27d2049018405-201504.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_28d4097980307_lat_-27d2049018405-201504.tif,block_28_-27,group_28.41_-27.2,0,"(0, 0, 256, 256)",0.040985107421875,0.952056884765625,0.0069580078125,africa,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_-14d9854094358_lat_11d6050161623-201510.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_-14d9854094358_lat_11d6050161623-201510.tif,block_-14_11,group_-14.99_11.61,3,"(256, 256, 256, 256)",0.0200042724609375,0.9671783447265624,0.0128173828125,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_29d0582697435_lat_-28d4191245044-201511.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_29d0582697435_lat_-28d4191245044-201511.tif,block_29_-28,group_29.06_-28.42,0,"(0, 0, 256, 256)",0.3271331787109375,0.6676025390625,0.0052642822265625,africa_mtn,high,train
gs://surface-water-public/data/v1/jrc/africa_small/GSW_lon_29d4645359917_lat_-28d6710626957-201509.tif,gs://surface-water-public/data/v1/sentinel_1/africa_small/GSW_lon_29d4645359917_lat_-28d6710626957-201509.tif,block_29_-28,group_29.46_-28.67,1,"(0, 256, 256, 256)",0.3599090576171875,0.6400909423828125,0.0,africa_small,high,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_30d7340279375_lat_28d2722521685-201505.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_30d7340279375_lat_28d2722521685-201505.tif,block_30_28,group_30.73_28.27,1,"(0, 256, 256, 256)",0.0054779052734375,0.9945220947265624,0.0,africa,low,train
gs://surface-water-public/data/v1/jrc/africa_mtn/GSW_lon_26d9227049735_lat_-32d6957915384-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa_mtn/GSW_lon_26d9227049735_lat_-32d6957915384-201502.tif,block_26_-32,group_26.92_-32.7,1,"(0, 256, 256, 256)",0.0507659912109375,0.9481353759765624,0.0010986328125,africa_mtn,medium,train
gs://surface-water-public/data/v1/jrc/africa/GSW_lon_-1d7062363692_lat_34d8731549248-201502.tif,gs://surface-water-public/data/v1/sentinel_1/africa/GSW_lon_-1d7062363692_lat_34d8731549248-201502.tif,block_-1_34,group_-1.71_34.87,2,"(256, 0, 256, 256)",0.0667572021484375,0.9258575439453124,0.00738525390625,africa,medium,train
